codigo_cuenta,nombre_cuenta,valor_cuenta,tipo_cuenta,tipo_estado_financiero,nombre_empresa,fecha
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,12669.59,Activo,bg,banco_pichincha,2021-01
18,inmuebles_mobiliario_y_equipo_neto,110921.06,Activo,bg,banco_pichincha,2021-01
19,otros_activos,290830.559,Activo,bg,banco_pichincha,2021-01
1,activo,11143274.098,Activo,bg,banco_pichincha,2021-01
21,obligaciones_con_el_publico,7403352.542,Pasivo,bg,banco_pichincha,2021-01
2101,depositos_a_la_vista,704586.547,Pasivo,bg,banco_pichincha,2021-01
2102,depositos_de_ahorro,3245045.354,Pasivo,bg,banco_pichincha,2021-01
2103,depositos_a_plazo,2977890.607,Pasivo,bg,banco_pichincha,2021-01
2103.02,certificados_bancarios_y_de_depositos,299.79,Pasivo,bg,banco_pichincha,2021-01
2103.03,cuentas_a_plazo,2817101.249,Pasivo,bg,banco_pichincha,2021-01
2103.05,cts,160489.567,Pasivo,bg,banco_pichincha,2021-01
2103.09,otros,0.0,Pasivo,bg,banco_pichincha,2021-01
2107,depositos_restringidos,428887.46,Pasivo,bg,banco_pichincha,2021-01
2108,otras_obligaciones,46942.573,Pasivo,bg,banco_pichincha,2021-01
2108.01,a_la_vista,46942.573,Pasivo,bg,banco_pichincha,2021-01
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,banco_pichincha,2021-01
23,depositos_del_sistema_financiero_y_organismos_internacionales,64653.82,Pasivo,bg,banco_pichincha,2021-01
2301,depositos_a_la_vista,15749.812,Pasivo,bg,banco_pichincha,2021-01
2302,depositos_de_ahorro,8550.518,Pasivo,bg,banco_pichincha,2021-01
2303,depositos_a_plazo,40353.488,Pasivo,bg,banco_pichincha,2021-01
22,fondos_interbancarios,0.0,Pasivo,bg,banco_pichincha,2021-01
24,adeudos_y_obligaciones_financieras,1044479.647,Pasivo,bg,banco_pichincha,2021-01
2403,instituciones_del_pais,807944.647,Pasivo,bg,banco_pichincha,2021-01
2405,instituciones_del_exterior_y_organismos_internacionales,236535.0,Pasivo,bg,banco_pichincha,2021-01
2808,obligaciones_en_circulacion_no_subordinadas,210821.215,Pasivo,bg,banco_pichincha,2021-01
2804,bonos_de_arrendamiento_financiero,0.0,Pasivo,bg,banco_pichincha,2021-01
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,banco_pichincha,2021-01
2807,otros_instrumentos_de_deuda,210821.215,Pasivo,bg,banco_pichincha,2021-01
25,cuentas_por_pagar,924529.889,Pasivo,bg,banco_pichincha,2021-01
2001,intereses_y_otros_gastos_por_pagar,74178.041,Pasivo,bg,banco_pichincha,2021-01
2001.21,obligaciones_con_el_publico,54001.377,Pasivo,bg,banco_pichincha,2021-01
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,50.23,Pasivo,bg,banco_pichincha,2021-01
2001.22,fondos_interbancarios,0.0,Pasivo,bg,banco_pichincha,2021-01
2001.24,adeudos_y_obligaciones_financieras,11206.645,Pasivo,bg,banco_pichincha,2021-01
2001.28,obligaciones_en_circulacion_no_subordinadas,2583.542,Pasivo,bg,banco_pichincha,2021-01
2001.25,cuentas_por_pagar,6336.245,Pasivo,bg,banco_pichincha,2021-01
29,otros_pasivos,56159.137,Pasivo,bg,banco_pichincha,2021-01
27,provisiones,80569.7,Pasivo,bg,banco_pichincha,2021-01
2701,creditos_indirectos,27599.487,Pasivo,bg,banco_pichincha,2021-01
2702,otras_provisiones,52970.212,Pasivo,bg,banco_pichincha,2021-01
28,obligaciones_en_circulacion_subordinadas,340158.735,Pasivo,bg,banco_pichincha,2021-01
2,pasivo,10198902.729,Pasivo,bg,banco_pichincha,2021-01
3,patrimonio,944371.369,Patrimonio,bg,banco_pichincha,2021-01
31,capital_social,940562.185,Patrimonio,bg,banco_pichincha,2021-01
32,capital_adicional,0.0,Patrimonio,bg,banco_pichincha,2021-01
33,reservas,253.556,Patrimonio,bg,banco_pichincha,2021-01
35,ajustes_al_patrimonio,-2762.748,Patrimonio,bg,banco_pichincha,2021-01
38,resultados_acumulados,9418.819,Patrimonio,bg,banco_pichincha,2021-01
39,resultado_neto_del_ejercicio,-3100.443,Patrimonio,bg,banco_pichincha,2021-01
3901,total_pasivo_y_patrimonio,11143274.098,Patrimonio,bg,banco_pichincha,2021-01
7,contingentes,4770183.72,Contingentes,bg,banco_pichincha,2021-01
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,1254045.395,Contingentes,bg,banco_pichincha,2021-01
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,3516138.325,Contingentes,bg,banco_pichincha,2021-01
7106,instrumentos_financieros_derivados,0.0,Contingentes,bg,banco_pichincha,2021-01
7110,otras_cuentas_contingentes,0.0,Contingentes,bg,banco_pichincha,2021-01
11,disponible,3779633.318,Activo,bg,banco_interamericano_de_finanzas,2021-01
1101,caja,268544.899,Activo,bg,banco_interamericano_de_finanzas,2021-01
1103,bancos_y_corresponsales,2867597.263,Activo,bg,banco_interamericano_de_finanzas,2021-01
1105,canje,24599.961,Activo,bg,banco_interamericano_de_finanzas,2021-01
1109,otros,618891.194,Activo,bg,banco_interamericano_de_finanzas,2021-01
12,fondos_interbancarios,6000.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
13,inversiones_netas_de_provisiones,2629527.017,Activo,bg,banco_interamericano_de_finanzas,2021-01
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,695752.458,Activo,bg,banco_interamericano_de_finanzas,2021-01
1303,inversiones_disponibles_para_la_venta,1933774.559,Activo,bg,banco_interamericano_de_finanzas,2021-01
1305,inversiones_a_vencimiento,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
1306,inversiones_en_commodities,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
1309,provisiones,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,11212444.611,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401,vigentes,11348195.517,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.01,cuentas_corrientes,44382.289,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.02,tarjetas_de_credito,365126.921,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.05,descuentos,201588.481,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.10,factoring,227777.452,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.06,prestamos,5859384.28,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.11,arrendamiento_financiero,954870.241,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.04,hipotecarios_para_vivienda,2036454.493,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.26,comercio_exterior,1529504.055,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.07.21,creditos_por_liquidar,800.04,Activo,bg,banco_interamericano_de_finanzas,2021-01
1401.04.99,otros,128307.259,Activo,bg,banco_interamericano_de_finanzas,2021-01
1403,refinanciados_y_reestructurados,264090.61,Activo,bg,banco_interamericano_de_finanzas,2021-01
1404,atrasados,402345.822,Activo,bg,banco_interamericano_de_finanzas,2021-01
1405,vencidos,206912.212,Activo,bg,banco_interamericano_de_finanzas,2021-01
1406,en_cobranza_judicial,195433.609,Activo,bg,banco_interamericano_de_finanzas,2021-01
1409,provisiones,-768901.407,Activo,bg,banco_interamericano_de_finanzas,2021-01
1410,intereses_y_comisiones_no_devengados,-33285.931,Activo,bg,banco_interamericano_de_finanzas,2021-01
15,cuentas_por_cobrar_netas_de_provisiones,141018.139,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508,rendimientos_por_cobrar,128532.396,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508.11,disponible,1668.68,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508.12,fondos_interbancarios,0.166,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508.13,inversiones,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508.14,creditos,126863.549,Activo,bg,banco_interamericano_de_finanzas,2021-01
1508.15,cuentas_por_cobrar,0.0,Activo,bg,banco_interamericano_de_finanzas,2021-01
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,37894.583,Activo,bg,banco_interamericano_de_finanzas,2021-01
18,inmuebles_mobiliario_y_equipo_neto,141014.469,Activo,bg,banco_interamericano_de_finanzas,2021-01
19,otros_activos,742211.369,Activo,bg,banco_interamericano_de_finanzas,2021-01
1,activo,18818275.905,Activo,bg,banco_interamericano_de_finanzas,2021-01
21,obligaciones_con_el_publico,12542709.766,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2101,depositos_a_la_vista,3418880.605,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2102,depositos_de_ahorro,2440169.001,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2103,depositos_a_plazo,6411453.561,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2103.02,certificados_bancarios_y_de_depositos,55197.711,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2103.03,cuentas_a_plazo,5844413.569,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2103.05,cts,511842.279,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2103.09,otros,0.0,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2107,depositos_restringidos,121676.53,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2108,otras_obligaciones,150530.067,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2108.01,a_la_vista,150530.067,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
23,depositos_del_sistema_financiero_y_organismos_internacionales,231458.052,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2301,depositos_a_la_vista,21411.216,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2302,depositos_de_ahorro,8490.737,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2303,depositos_a_plazo,201556.099,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
22,fondos_interbancarios,278383.5,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
24,adeudos_y_obligaciones_financieras,1665041.546,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2403,instituciones_del_pais,657038.546,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2405,instituciones_del_exterior_y_organismos_internacionales,1008003.0,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2808,obligaciones_en_circulacion_no_subordinadas,45851.4,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2804,bonos_de_arrendamiento_financiero,45851.4,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2807,otros_instrumentos_de_deuda,0.0,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
25,cuentas_por_pagar,1611847.176,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001,intereses_y_otros_gastos_por_pagar,79751.619,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.21,obligaciones_con_el_publico,53032.163,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,532.093,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.22,fondos_interbancarios,5.792,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.24,adeudos_y_obligaciones_financieras,8840.671,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.28,obligaciones_en_circulacion_no_subordinadas,167.201,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2001.25,cuentas_por_pagar,17173.695,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
29,otros_pasivos,495458.724,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
27,provisiones,85189.612,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2701,creditos_indirectos,54951.751,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2702,otras_provisiones,30237.86,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
28,obligaciones_en_circulacion_subordinadas,488925.022,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
2,pasivo,17524616.421,Pasivo,bg,banco_interamericano_de_finanzas,2021-01
3,patrimonio,1293659.483,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
31,capital_social,1010399.34,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
32,capital_adicional,81478.34,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
33,reservas,120019.794,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
35,ajustes_al_patrimonio,7556.87,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
38,resultados_acumulados,63882.755,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
39,resultado_neto_del_ejercicio,10322.382,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
3901,total_pasivo_y_patrimonio,18818275.905,Patrimonio,bg,banco_interamericano_de_finanzas,2021-01
7,contingentes,13487340.515,Contingentes,bg,banco_interamericano_de_finanzas,2021-01
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,3020061.615,Contingentes,bg,banco_interamericano_de_finanzas,2021-01
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,5308399.194,Contingentes,bg,banco_interamericano_de_finanzas,2021-01
7106,instrumentos_financieros_derivados,5158879.706,Contingentes,bg,banco_interamericano_de_finanzas,2021-01
7110,otras_cuentas_contingentes,0.0,Contingentes,bg,banco_interamericano_de_finanzas,2021-01
11,disponible,18894187.081,Activo,bg,scotiabank_peru,2021-01
1101,caja,1253692.508,Activo,bg,scotiabank_peru,2021-01
1103,bancos_y_corresponsales,15946635.39,Activo,bg,scotiabank_peru,2021-01
1105,canje,62795.363,Activo,bg,scotiabank_peru,2021-01
1109,otros,1631063.819,Activo,bg,scotiabank_peru,2021-01
12,fondos_interbancarios,115502.0,Activo,bg,scotiabank_peru,2021-01
13,inversiones_netas_de_provisiones,8891882.914,Activo,bg,scotiabank_peru,2021-01
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,2357161.106,Activo,bg,scotiabank_peru,2021-01
1303,inversiones_disponibles_para_la_venta,5027420.159,Activo,bg,scotiabank_peru,2021-01
1305,inversiones_a_vencimiento,0.0,Activo,bg,scotiabank_peru,2021-01
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,1507301.648,Activo,bg,scotiabank_peru,2021-01
1306,inversiones_en_commodities,0.0,Activo,bg,scotiabank_peru,2021-01
1309,provisiones,0.0,Activo,bg,scotiabank_peru,2021-01
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,47927311.332,Activo,bg,scotiabank_peru,2021-01
1401,vigentes,47896942.984,Activo,bg,scotiabank_peru,2021-01
1401.07.01,cuentas_corrientes,74454.748,Activo,bg,scotiabank_peru,2021-01
1401.07.02,tarjetas_de_credito,1894647.45,Activo,bg,scotiabank_peru,2021-01
1401.07.05,descuentos,488175.787,Activo,bg,scotiabank_peru,2021-01
1401.07.10,factoring,1077935.455,Activo,bg,scotiabank_peru,2021-01
1401.07.06,prestamos,30674712.33,Activo,bg,scotiabank_peru,2021-01
1401.07.11,arrendamiento_financiero,3152672.86,Activo,bg,scotiabank_peru,2021-01
1401.04,hipotecarios_para_vivienda,7653644.449,Activo,bg,scotiabank_peru,2021-01
1401.07.26,comercio_exterior,2474531.025,Activo,bg,scotiabank_peru,2021-01
1401.07.21,creditos_por_liquidar,0.0,Activo,bg,scotiabank_peru,2021-01
1401.04.99,otros,406168.876,Activo,bg,scotiabank_peru,2021-01
1403,refinanciados_y_reestructurados,916955.128,Activo,bg,scotiabank_peru,2021-01
1404,atrasados,2939276.597,Activo,bg,scotiabank_peru,2021-01
1405,vencidos,1828271.433,Activo,bg,scotiabank_peru,2021-01
1406,en_cobranza_judicial,1111005.164,Activo,bg,scotiabank_peru,2021-01
1409,provisiones,-3786570.135,Activo,bg,scotiabank_peru,2021-01
1410,intereses_y_comisiones_no_devengados,-39293.242,Activo,bg,scotiabank_peru,2021-01
15,cuentas_por_cobrar_netas_de_provisiones,1760892.509,Activo,bg,scotiabank_peru,2021-01
1508,rendimientos_por_cobrar,264561.292,Activo,bg,scotiabank_peru,2021-01
1508.11,disponible,3790.571,Activo,bg,scotiabank_peru,2021-01
1508.12,fondos_interbancarios,2.75,Activo,bg,scotiabank_peru,2021-01
1508.13,inversiones,0.0,Activo,bg,scotiabank_peru,2021-01
1508.14,creditos,260767.971,Activo,bg,scotiabank_peru,2021-01
1508.15,cuentas_por_cobrar,0.0,Activo,bg,scotiabank_peru,2021-01
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,52137.448,Activo,bg,scotiabank_peru,2021-01
18,inmuebles_mobiliario_y_equipo_neto,293044.954,Activo,bg,scotiabank_peru,2021-01
19,otros_activos,1767380.906,Activo,bg,scotiabank_peru,2021-01
1,activo,79966900.44,Activo,bg,scotiabank_peru,2021-01
21,obligaciones_con_el_publico,47069618.029,Pasivo,bg,scotiabank_peru,2021-01
2101,depositos_a_la_vista,18142041.788,Pasivo,bg,scotiabank_peru,2021-01
2102,depositos_de_ahorro,14782027.272,Pasivo,bg,scotiabank_peru,2021-01
2103,depositos_a_plazo,11699544.955,Pasivo,bg,scotiabank_peru,2021-01
2103.02,certificados_bancarios_y_de_depositos,13691.256,Pasivo,bg,scotiabank_peru,2021-01
2103.03,cuentas_a_plazo,10217217.816,Pasivo,bg,scotiabank_peru,2021-01
2103.05,cts,1467395.789,Pasivo,bg,scotiabank_peru,2021-01
2103.09,otros,1240.093,Pasivo,bg,scotiabank_peru,2021-01
2107,depositos_restringidos,594037.025,Pasivo,bg,scotiabank_peru,2021-01
2108,otras_obligaciones,1851966.986,Pasivo,bg,scotiabank_peru,2021-01
2108.01,a_la_vista,1851966.986,Pasivo,bg,scotiabank_peru,2021-01
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,scotiabank_peru,2021-01
23,depositos_del_sistema_financiero_y_organismos_internacionales,916757.051,Pasivo,bg,scotiabank_peru,2021-01
2301,depositos_a_la_vista,588541.816,Pasivo,bg,scotiabank_peru,2021-01
2302,depositos_de_ahorro,22295.472,Pasivo,bg,scotiabank_peru,2021-01
2303,depositos_a_plazo,305919.762,Pasivo,bg,scotiabank_peru,2021-01
22,fondos_interbancarios,0.0,Pasivo,bg,scotiabank_peru,2021-01
24,adeudos_y_obligaciones_financieras,10007809.382,Pasivo,bg,scotiabank_peru,2021-01
2403,instituciones_del_pais,740078.519,Pasivo,bg,scotiabank_peru,2021-01
2405,instituciones_del_exterior_y_organismos_internacionales,9267730.863,Pasivo,bg,scotiabank_peru,2021-01
2808,obligaciones_en_circulacion_no_subordinadas,321589.39,Pasivo,bg,scotiabank_peru,2021-01
2804,bonos_de_arrendamiento_financiero,0.0,Pasivo,bg,scotiabank_peru,2021-01
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,scotiabank_peru,2021-01
2807,otros_instrumentos_de_deuda,321589.39,Pasivo,bg,scotiabank_peru,2021-01
25,cuentas_por_pagar,8193424.801,Pasivo,bg,scotiabank_peru,2021-01
2001,intereses_y_otros_gastos_por_pagar,125975.957,Pasivo,bg,scotiabank_peru,2021-01
2001.21,obligaciones_con_el_publico,64991.343,Pasivo,bg,scotiabank_peru,2021-01
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,1106.608,Pasivo,bg,scotiabank_peru,2021-01
2001.22,fondos_interbancarios,0.0,Pasivo,bg,scotiabank_peru,2021-01
2001.24,adeudos_y_obligaciones_financieras,9068.345,Pasivo,bg,scotiabank_peru,2021-01
2001.28,obligaciones_en_circulacion_no_subordinadas,361.164,Pasivo,bg,scotiabank_peru,2021-01
2001.25,cuentas_por_pagar,50448.495,Pasivo,bg,scotiabank_peru,2021-01
29,otros_pasivos,1023432.608,Pasivo,bg,scotiabank_peru,2021-01
27,provisiones,306975.323,Pasivo,bg,scotiabank_peru,2021-01
2701,creditos_indirectos,128262.428,Pasivo,bg,scotiabank_peru,2021-01
2702,otras_provisiones,178712.894,Pasivo,bg,scotiabank_peru,2021-01
28,obligaciones_en_circulacion_subordinadas,2007140.685,Pasivo,bg,scotiabank_peru,2021-01
2,pasivo,69972723.228,Pasivo,bg,scotiabank_peru,2021-01
3,patrimonio,9994177.211,Patrimonio,bg,scotiabank_peru,2021-01
31,capital_social,7840351.96,Patrimonio,bg,scotiabank_peru,2021-01
32,capital_adicional,394463.264,Patrimonio,bg,scotiabank_peru,2021-01
33,reservas,1357281.038,Patrimonio,bg,scotiabank_peru,2021-01
35,ajustes_al_patrimonio,-131949.092,Patrimonio,bg,scotiabank_peru,2021-01
38,resultados_acumulados,507679.226,Patrimonio,bg,scotiabank_peru,2021-01
39,resultado_neto_del_ejercicio,26350.814,Patrimonio,bg,scotiabank_peru,2021-01
3901,total_pasivo_y_patrimonio,79966900.44,Patrimonio,bg,scotiabank_peru,2021-01
7,contingentes,65012919.382,Contingentes,bg,scotiabank_peru,2021-01
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,12533771.566,Contingentes,bg,scotiabank_peru,2021-01
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,38276106.778,Contingentes,bg,scotiabank_peru,2021-01
7106,instrumentos_financieros_derivados,14203041.037,Contingentes,bg,scotiabank_peru,2021-01
7110,otras_cuentas_contingentes,0.0,Contingentes,bg,scotiabank_peru,2021-01
11,disponible,3456887.331,Activo,bg,citibank,2021-01
1101,caja,14190.259,Activo,bg,citibank,2021-01
1103,bancos_y_corresponsales,3404324.698,Activo,bg,citibank,2021-01
1105,canje,6160.507,Activo,bg,citibank,2021-01
1109,otros,32211.865,Activo,bg,citibank,2021-01
12,fondos_interbancarios,29112.0,Activo,bg,citibank,2021-01
13,inversiones_netas_de_provisiones,2733675.462,Activo,bg,citibank,2021-01
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,551109.253,Activo,bg,citibank,2021-01
1303,inversiones_disponibles_para_la_venta,2182566.208,Activo,bg,citibank,2021-01
