insertId,jsonPayload.application_id,jsonPayload.class,jsonPayload.component,jsonPayload.executor_id,jsonPayload.filename,jsonPayload.level,jsonPayload.message,"'labels.""dataproc.googleapis.com/resource_id""","'labels.""dataproc.googleapis.com/resource_name""",logName,receiveLocation,receiveTimestamp,resource.labels.batch_id,resource.labels.location,resource.labels.project_id,resource.type,severity,timestamp
lp7ojue497xauuqcp,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/oro/tables/dim_origen/streams/Cig2OWEzZDNhMi0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEw",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqco,"'app-20251216055131-0000",LoggingBigQueryStorageReadRowsTracer,executor,0,executor.log,,"'projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFlwckFmRHRPSTZxbxoCY2UaBmxjc2NsZA/streams/GgJjZRoGbGNzY2xkKAI: Started: 2025-12-16T05:52:15.639940063Z Ended: 2025-12-16T05:52:16.074883718Z Parse Timings: Average: PT0.000431852S Samples: 119  Time in Spark: Average: PT0.002363056S Time waiting for service: Average: PT0.000963423S Samples: 119 Bytes/s: 203200982 Rows/s: 9501000",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcn,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/oro/tables/dim_aerolinea/streams/Cig2OWEzZDM2OC0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEw",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcm,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/oro/tables/dim_aerolinea/streams/Cig2OWEzZDM2OC0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEw",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcl,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/oro/tables/dim_aerolinea/streams/Cig2OWEzZDM2OC0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEw",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqck,"'app-20251216055131-0000",LoggingBigQueryStorageReadRowsTracer,executor,0,executor.log,,"'projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDHl4NmIzYTJSdEJwVhoCY2UaBmxjc2NsZA/streams/GgJjZRoGbGNzY2xkKAI: Started: 2025-12-16T05:52:12.585147105Z Ended: 2025-12-16T05:52:13.046286243Z Parse Timings: Average: PT0.000408316S Samples: 119  Time in Spark: Average: PT0.002785891S Time waiting for service: Average: PT0.000582851S Samples: 119 Bytes/s: 224821217 Rows/s: 10094812",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcj,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/oro/tables/dim_tiempo/streams/Cig2OWEzZDMzMi0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEz",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqci,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/oro/tables/dim_tiempo/streams/Cig2OWEzZDMzMi0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEz",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqch,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/oro/tables/dim_tiempo/streams/Cig2OWEzZDMzMi0wMDAwLTI2NzAtYmM1NS1kNGY1NDdmMzY2MTA6czEz",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcg,"'app-20251216055131-0000",LoggingBigQueryStorageReadRowsTracer,executor,0,executor.log,,"'projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDDR2N1VTRS1CNE15dhoCY2UaBmxjc2NsZA/streams/GgJjZRoGbGNzY2xkKAI: Started: 2025-12-16T05:52:09.163766656Z Ended: 2025-12-16T05:52:09.595425084Z Parse Timings: Average: PT0.000293687S Samples: 119  Time in Spark: Average: PT0.001985721S Time waiting for service: Average: PT0.001064579S Samples: 119 Bytes/s: 46329079 Rows/s: 14251499",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcf,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM1Mi0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czY",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqce,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Ny0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czE",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcd,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM1Mi0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czY",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcc,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0OS0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czQ",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqcb,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM1Mi0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czY",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqca,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Ny0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czE",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbz,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Ny0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czE",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqby,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User close complete. Stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Yy0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czU",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbx,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0OS0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czQ",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbw,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'Connection finished with error com.google.cloud.spark.bigquery.repackaged.io.grpc.StatusRuntimeException: CANCELLED: Stream is closed by user. for stream projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Yy0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czU",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbv,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0OS0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czQ",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbu,"'app-20251216055131-0000",StreamWriter,executor,0,executor.log,,"'User closing stream: projects/final-espinal-aguilar/datasets/plata/tables/flight_delay_plata/streams/Cic2OWEyZDM0Yy0wMDAwLTJkMWYtOTVhZi01ODI0MjlkMzFiZTQ6czU",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbt,"'app-20251216055131-0000",LoggingBigQueryStorageReadRowsTracer,executor,0,executor.log,,"'projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/GgJjZRoGbGNzY2xkKAI,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAEaAmNlGgZsY3NjbGQoAg,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAIaAmNlGgZsY3NjbGQoAg,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAMaAmNlGgZsY3NjbGQoAg: Started: 2025-12-16T05:51:50.538536589Z Ended: 2025-12-16T05:51:55.011657203Z Parse Timings: Average: PT0.007657741S Samples: 119  Time in Spark: Average: PT0.010694004S Time waiting for service: Average: PT0.00269233S Samples: 119 Bytes/s: 115012325 Rows/s: 132972",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
lp7ojue497xauuqbs,"'app-20251216055131-0000",LoggingBigQueryStorageReadRowsTracer,executor,0,executor.log,,"'projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/GgJjZRoGbGNzY2xkKAI,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAEaAmNlGgZsY3NjbGQoAg,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAIaAmNlGgZsY3NjbGQoAg,projects/final-espinal-aguilar/locations/southamerica-west1/sessions/CAISDFJJUGJUUG9nd2I0YxoCY2UaBmxjc2NsZA/streams/CAMaAmNlGgZsY3NjbGQoAg: Started: 2025-12-16T05:51:50.538530062Z Ended: 2025-12-16T05:51:54.993992715Z Parse Timings: Average: PT0.007600801S Samples: 119  Time in Spark: Average: PT0.010623216S Time waiting for service: Average: PT0.001580155S Samples: 119 Bytes/s: 195367234 Rows/s: 134002",8713699897400708585,"'gdpic-srvls-batch-05885bcf-2746-4f07-a781-bf97f4b28f16-w-0","'projects/final-espinal-aguilar/logs/dataproc.googleapis.com%2Fspark",,"'2025-12-16T05:52:44.855446677Z","'jb-medallion-20251216-054754","'southamerica-west1","'final-espinal-aguilar",cloud_dataproc_batch,INFO,"'2025-12-16T05:52:44.855446677Z"
