nombre_colegio,departamento,total_postulantes,total_ingresantes
I.E.P LUISA ASTRAIN,CALLAO,3,1
5093 ANTONIO RAYMONDI,CALLAO,3,2
JOSÉ MARIA ARGUEDAS,LIMA,3,0
I.E SAN ANTONIO DE PADUA,LIMA,3,1
LICEO SAN AGUSTÍN,LIMA,3,0
ERICH KRAMM,LIMA,3,1
MANUEL GONZALES PRADA 0089,LIMA,3,1
LINCOLN DE VILLA,LIMA,3,0
ALFONSO UGARTE 6041,LIMA,3,0
0086 JOSÉ MARÍA ARGUEDAS,LIMA,3,0
FRANCISCO BOLOGNESI CERVANTES,LIMA,3,1
IEP SAN VICENTE,LIMA,3,1
ANTON MAKARENKO,LIMA,3,0
PATRÓN SANTIAGO DE YANACA,LIMA,3,0
SAN ISIDRO LABRADOR,LIMA,3,1
SAN NICOLAS DE TOLENTINO,LIMA,3,2
CESAR ABRAHAM VALLEJO MENDOZA,HUANCAVELICA,3,1
SALESIANO TÉCNICO DON BOSCO,JUNIN,3,1
THALES LAS COLINAS,CALLAO,3,0
SAN IGNACIO DE LOYOLA,CUSCO,3,0
PERUANO SUIZO,PASCO,3,1
LICEO SANTO DOMINGO DE GUZMÁN,LIMA,3,0
DANIEL ALCIDES CARRIÓN,LIMA,3,0
IEP ARQUIMEDES,LIMA,3,0
APÓSTOL SAN PEDRO,LIMA,3,1
SANTA MARÍA DEL ROSARIO DE TABLADA DE LURÍN,LIMA,3,0
MARIANO EDUARDO DE RIVERO Y USTARÍZ,AREQUIPA,3,0
B. GROUP,CALLAO,3,0
MUNDIAL SCHOOL,LIMA,3,0
COLEGIO REGIONAL POLITECNICO LOS ANDES,PUNO,3,0
SAN AGUSTIN,HUANUCO,3,0
I.E 2061 SAN MARTIN DE PORRES,LIMA,3,2
IEP MARIA RAFOLS,LIMA,3,0
SAN JUAN BOSCO,AYACUCHO,3,1
CORONEL CORTEGANA,CAJAMARCA,3,1
I.E.P SAN JUAN BAUTISTA,LIMA,3,0
MIGUEL DE CERVANTES,LIMA,3,0
LOS PEREGRINOS,LIMA,3,1
HENRI MENARD,LIMA,3,1
HEROES DEL CENEPA,LIMA,3,1
TECHNOLOGY SCHOOLS DE INDEPENDENCIA,LIMA,3,0
TALENTUS SCHOOL,CALLAO,3,0
TUPAC AMARU 3055,LIMA,3,0
BALDOR,CALLAO,3,0
COLEGIO NACIONAL IQUITOS,LORETO,3,0
EL BOSQUE 1182,LIMA,3,0
SAN VICENTE DE PAUL,PUNO,3,2
I. E. P SAN FRANCISCO DE CARHUAMAYO,JUNIN,3,0
I.E.P NIÑO JESÚS DE PRAGA,LIMA,3,0
20874,LIMA,3,0
GRACIAS JESÚS,LIMA,3,0
MIGUEL GRAU N° 40479,AREQUIPA,3,0
TALAVERA DE LA REYNA,APURIMAC,3,1
MICAELA BASTIDAS,LIMA,3,0
CATOLICA HIGH SCHOOL,LIMA,3,1
HÉROES DEL PACÍFICO,CALLAO,3,0
SAN FRANCISCO DE ASIS,LIMA,3,0
TRILCE CHORRILLOS H2,LIMA,3,0
COLEGIO INCA GARCILASO DE LA VEGA,LIMA,3,0
PEDRO RUIZ GALLO,LIMA,3,1
VICTOR MORÓN MUÑOZ,LIMA,3,0
JULIO GABANCHO ENRIQUEZ,PUNO,3,1
SAN AGUSTIN DE ANTARES,LIMA,3,1
FRANCISCO BOLOGNESI,AYACUCHO,3,0
COPRODELI NUESTRA SEÑORA DE LAS AMÉRICAS,ICA,3,0
MIGUEL GRAU SEMINARIO,LIMA,3,0
SANTA MARÍA DEL ROSARIO,LIMA,3,0
TRILCE SANTA BEATRIZ,LIMA,3,1
HONORES DE BERTELLO,LIMA,3,0
NUESTRA SEÑORA DE LA ASUNCION,LIMA,3,0
PITAGORAS DE SAMOS,LIMA,3,1
RICARDO PALMA 5099°,CALLAO,3,0
COLEGIO NACIONAL NUESTRA SEÑORA DE GUADALUPE,LIMA,3,0
DE JESÚS,LIMA,3,1
COLEGIO LUREN,LIMA,3,1
VIRGEN DEL CARMEN,ICA,3,1
SANTÍSIMA VIRGEN DE LA PUERTA,LIMA,3,1
I.E. ARGENTINA,LIMA,3,1
JAVIER PÉREZ DE CUÉLLAR,LIMA,3,1
I.E NUEVO PERÚ,LIMA,3,0
I.E.A.C SAN SALVADOR,LIMA,3,1
BERNARD BLEMKER,JUNIN,3,0
I.E.P. CESAR VALLEJO,LIMA,3,1
LATINOAMERICANO,LIMA,3,1
TRILCE WISSE,LIMA,3,1
SANTA ROSA DE QUIVES,LIMA,3,0
I.E.P. JULIO RAMON RIBEYRO,LIMA,3,0
ELADIO HURTADO VICENTE 20147,LIMA,3,0
1248 5 DE ABRIL,LIMA,3,1
1227 INDIRA GANDHI,LIMA,3,1
LA SEMILLA DE ABRAHAM VALDELOMAR,LIMA,3,1
DALTON,LIMA,3,1
I. E. JORGE BASADRE GROHMANN,LIMA,3,0
IMPERIO DEL TAHUANTINSUYO 3049,LIMA,3,0
COLEGIO INGENIERIA,JUNIN,3,1
NUESTRA SEÑORA DE LAS MERCEDES DE BARRIOS ALTOS,LIMA,3,0
MARISCAL RAMÓN CASTILLA 1199,LIMA,3,0
MIGUEL ANGEL ASTURIAS,LIMA,3,0
INGENIERÍA,LIMA,3,1
I.E PEDRO GÁLVZ EGÚSQUIZA,LIMA,3,0
REPÚBLICA DE COLOMBIA,LIMA,3,0
TESLA SCHOOLS,LIMA,3,0
COLEGIO COOPERATIVO CESAR VALLEJO,LORETO,3,0
JOSEPH AND MERY HIGH SCHOOL,LIMA,3,0
FE Y ALEGRÍA N2 2009 SMP,LIMA,3,0
COLEGIO NUESTRA SEÑORA DE GUADALUPE,LIMA,3,0
I.E.P. SAN PATRICIO,LIMA,3,0
JACQUES COUSTEAU,LIMA,3,0
3073 EL DORADO,LIMA,3,2
SANTO TOMAS DE AQUINO,ANCASH,3,1
JOSÉ GRANDA,LIMA,3,1
VIRGEN DEL SANTUARIO,HUANCAVELICA,3,1
SACOOLIVEROS,LIMA,3,1
5098 KUMAMOTO,CALLAO,4,0
SACO OLIVEROS HELICOIDAL,LIMA,4,2
SAN MARTÍN DE PORRES,LIMA,4,0
TORIBIO RODRIGUEZ DE MENDOZA,LIMA,4,1
VIRGO POTENS,LIMA,4,0
PERUANO ESPAÑOL,LAMBAYEQUE,4,1
LICEO NAVAL CONTRALMIRANTE MONTERO,LIMA,4,2
COLEGIO MILITAR FRANCISCO BOLOGNESI,AREQUIPA,4,1
JOHANNES GUTENBERG,LIMA,4,1
FEDERICO FROEBEL,AYACUCHO,4,2
INEI 46,LIMA,4,1
VÍCTOR RAÚL HAYA DE LA TORRE,LIMA,4,0
ABRAHAM LINCOLN COLLEGE,LIMA,4,1
INTEGRAL,ANCASH,4,2
LORD BRAIN,LIMA,4,0
COLEGIO MILITAR LEONCIO PRADO,LIMA,4,0
AMAUTA ATUSPARIA,ANCASH,4,1
VICTOR RAÚL HAYA DE LA TORRE,LIMA,4,2
EL ALBA,LIMA,4,0
ANTONIO RAYMONDI,LIMA,4,2
SANTA MONICA COLLEGE,LIMA,4,2
SAN ANTONIO DE JICAMARCA,LIMA,4,1
PALMER SCHOOL,LIMA,4,0
GALILEO,CUSCO,4,1
UNIÓN LATINOAMERICANA 1235,LIMA,4,0
COLEGIO POLITECNICO LOS ANDES,PUNO,4,0
SAN JOSÉ Y EL REDENTOR,LIMA,4,1
SACO OLIVEROS HUAYCAN,LIMA,4,2
CASA ABIERTA DE NAZARETH,LIMA,4,0
NUESTRO MARAVILLOSO MUNDO,LIMA,4,1
ALBERT EINSTEIN,LIMA,4,0
G.U.E LAS MERCEDES,PUNO,4,0
VASILI SUJOMLINSKY,LIMA,4,0
JOSE MARIA ARGUEDAS 0087,LIMA,4,1
ENRIQUE N. ESPINOSA,LIMA,4,0
SANTA MARIA DE LOS ANDES,LIMA,4,1
SANTO DOMINGO EL MAESTRO,LIMA,4,1
FRANCISCANO SAN ROMÁN,PUNO,4,1
CESAR VALLEJO,LIMA,4,0
6050 JUANA ALARCO DE DAMMERT,LIMA,4,1
MARISCAL CACERES,AYACUCHO,4,0
ARQUITECTOS SCHOOL,LIMA,4,0
7 DE JUNIO,AYACUCHO,4,0
COAR LA LIBERTAD,LA LIBERTAD,4,1
MAKARENKO,LIMA,4,0
JOSÉ INGENIEROS,LIMA,4,1
JUAN CRONIQUEUR,LIMA,4,1
SAN LUIS GONZAGA,CALLAO,4,0
FE Y ALEGRIA 26,LIMA,4,1
COLEGIOS TRILCE,LIMA,4,0
COLEGIO MATEMÁTICO HONORES,LIMA,4,0
COLEGIO MILITAR INCA MANCO CAPAC,PUNO,4,0
SAN ISIDRO DE MANCHAY,LIMA,4,2
HOUSTON,LIMA,4,1
COLEGIO INCA GARCILASO DE LA VEGA,PUNO,4,0
SANTA ANA DE LOS JARDINES,LIMA,4,1
SEÑOR DE LA MISERICORDIA,LIMA,4,1
MARISCAL TORIBIO LUZURIAGA,LIMA,4,2
COSMOS INGENIEROS,LIMA,4,1
RAMON CASTILLA 3043,LIMA,4,0
ROMEO LUNA VICTORIA,LIMA,4,1
UNIÓN DE NUEVOS INTELIGENTES,CUSCO,4,0
CPEEI NUESTRA SEÑORA DE MONTSERRAT,LIMA,4,0
LEONCIO PRADO,LIMA,4,1
JUVENTUD CIENTIFICA,LIMA,4,0
TUPAC AMARU,PUNO,4,0
DAVID AUSUBEL,LIMA,4,1
COLEGIO ALBERT EINSTEIN,ANCASH,4,1
PRECURSORES DE LA INDEPENDENCIA NACIONAL,LIMA,4,1
FELIPE HUAMAN POMA DE AYALA,LIMA,4,1
FE Y ALEGRIA 24,LIMA,4,2
INSTITUCIÓN EDUCATIVA 6050 JUANA ALARCO DE DAMMERT,LIMA,4,0
JOSÉ ANTONIO ENCINAS,PUNO,4,0
RAMIRO PRIALÉ PRIALÉ,LIMA,4,0
COLEGIOS PROLOG,LIMA,4,1
I.E PNP JORGE CIEZA LACHOS,LIMA,4,0
CIENCIAS NEWTON,LIMA,4,1
SAN IGNACIO DE RECALDE,PUNO,4,3
SACO OLIVEROS SEDE AREQUIPA,LIMA,4,2
COLEGIO PERUANO CHINO DIEZ DE OCTUBRE,LIMA,4,0
SAN PEDRO DE CHORRILLOS,LIMA,4,0
TRILCE,ANCASH,4,0
0101 SHUJI KITAMURA,LIMA,4,1
EMILIO SOYER CABERO,LIMA,4,1
FE Y ALEGRÍA,LIMA,4,0
CARLOS GUTIERREZ MERINO,LIMA,4,0
NUESTRA SEÑORA DE COCHARCAS,HUANCAVELICA,4,1
NUESTRA SEÑORA DE LA PAZ,LIMA,4,2
ANDRES BELLO,LIMA,4,0
FE Y ALEGRIA 10,LIMA,4,0
COLEGIO TRILCE,LIMA,4,1
LAS MERCEDES,PUNO,4,1
SAN ANDRES,CALLAO,4,1
MIGUEL GRAU,LIMA,4,1
GALENO,PUNO,4,2
LOS LIBERTADORES,AYACUCHO,4,0
BEATA ANA MARÍA JAVOUHEY,CALLAO,4,1
2009 FE Y ALEGRÍA 2,LIMA,4,0
MARIA GORETTI,LIMA,4,0
ANDRÉS AVELINO CÁCERES,LIMA,4,1
MELITÓN CARVAJAL,LIMA,4,1
GUE MARISCAL CÁCERES,AYACUCHO,4,1
VIRGEN DE CHAPI,LIMA,4,0
TRILCE SANTA ANITA,LIMA,4,0
TALENTUS,CALLAO,4,1
PRISMA,LIMA,4,0
COLEGIO MAYOR SECUNDARIO PRESIDENTE DEL PERU,LIMA,4,1
FRANCIS SCHAEFFER,LIMA,4,0
UNIVERSIA,LIMA,4,0
JOSEFA CARRILLO Y ALBORNOZ,LIMA,4,0
COLEGIO MILITAR LEONCIO PRADO,CALLAO,4,0
SANTA CATALINA,PUNO,4,1
MAGISTER,LIMA,4,0
GRAN UNIDAD ESCOLAR SAN CARLOS,PUNO,4,2
SAN ALFONSO,AYACUCHO,4,0
SANTO TOMAS DE AQUINO DE LOS JARDINES,LIMA,4,1
ESCUELA DE JESÚS,LIMA,5,2
NUESTRA SEÑORA DEL CARMEN DE PALAO,LIMA,5,1
SAN RAFAEL,LIMA,5,1
SAGRADOS CORAZONES,LIMA,5,1
COLEGIO LIDER,PUNO,5,2
PEDRO VILCAPAZA,PUNO,5,0
PAULINO FUENTES CASTRO,LIMA,5,0
I.E.P CRUZ SACO,LIMA,5,2
ISAAC NEWTON,LIMA,5,1
AUGUSTO B. LEGUIA,LIMA,5,1
COLEGIO PARROQUIAL NUESTRA SEÑORA DE MONTSERRAT,LIMA,5,2
ERNESTO DIEZ CANSECO,PASCO,5,1
TECNOLOGY SCHOOLS,LIMA,5,1
NIÑO JESUS DE PRAGA,CALLAO,5,2
LIBERTADOR SAN MARTIN,LIMA,5,3
COLEGIO FRANCISCANO SAN ROMAN,PUNO,5,0
COLEGIO ADVENTISTA TUPAC AMARU,PUNO,5,0
MARIANO MELGAR,LIMA,5,1
JUAN LINARES ROJAS,CALLAO,5,1
LUIS CARRANZA,AYACUCHO,5,3
3091,LIMA,5,1
1182 EL BOSQUE,LIMA,5,1
POLITECNICO REGIONAL LOS ANDES,PUNO,5,1
INNOVA SCHOOL,LIMA,5,0
NUESTRA SEÑORA DEL ROSARIO,LIMA,5,2
JUAN XXIII,JUNIN,5,0
CIBERT-UNI,LIMA,5,2
AMAZONAS,LORETO,5,0
LA FE DE MARIA,LIMA,5,1
ALFRED NOBEL,AMAZONAS,5,1
PAMER COLEGIOS,LIMA,5,0
COAR AYACUCHO,AYACUCHO,5,1
MANUEL ANTONIO RAMIREZ BARINAGA,LIMA,5,1
SANTO DOMINGO DE CHORRILLOS,LIMA,5,0
JOSÉ CARLOS MARIATEGUI,LIMA,5,0
SAN FELIPE,LIMA,5,1
SAN LUIS DE BORJA,LIMA,5,0
ALAMEDA DEL NORTE 5177,LIMA,5,1
ISAAC NEWTON DE JESUS MARIA,LIMA,5,0
JULIO RAMÓN RIBEYRO,LIMA,5,0
ALBERT EINSTEIN,PUNO,5,0
TRENTO,LIMA,5,1
TERESA GONZÁLEZ DE FANNING,LIMA,5,0
CIBERT UNI,LIMA,5,1
JUAN ESPINOZA MEDRANO,LIMA,5,0
SAN LUIS GONZAGA SCHOOL,LIMA,5,0
THALES DE VITARTE,LIMA,5,1
LOS EDUCADORES,LIMA,5,0
GRAN PASCAL,LIMA,5,0
BUEN PASTOR,PUNO,5,0
VIRGILIO ESPINOZA BARRIOS,LIMA,5,0
SAN COLUMBANO,LIMA,5,0
SACO OLIVEROS APEIRON,CALLAO,5,1
COLEGIO JOSE ANTONIO ENCINAS,PUNO,5,0
GRAN UNIDAD ESCOLAR JOSE ANTONIO ENCINAS,PUNO,5,0
REPUBLICA DE COLOMBIA,LIMA,5,1
DIVINO MAESTRO,LIMA,5,0
FERNANDO STAHL,PUNO,5,1
101 SHUJI KITAMURA,LIMA,5,1
SAN FRANCISCO DE CAYRAN,LIMA,5,1
VIRGEN ASUNTA,AMAZONAS,5,1
CARLOS CUETO FERNANDINI,LIMA,5,0
TRILCE SALAVERRY,LIMA,5,1
ARTURO PADILLA ESPINOZA,CALLAO,5,0
MEGA UNI,LIMA,5,1
ESTADOS UNIDOS,LIMA,5,1
CV INGENIEROS,LIMA,5,1
CONSORCIO EDUCATIVO BLAS PASCAL,CALLAO,5,1
CARL FRIEDRICH GAUSS,LIMA,5,2
EL AMAUTA,LIMA,5,0
PCNBR NUESTRA SEÑORA DE GUADALUPE,LIMA,6,1
NUESTRA SEÑORA DEL CARMEN,LIMA,6,0
SANTO DOMINGO EL PREDICADOR,LIMA,6,1
VICTOR RAUL HAYA DE LA TORRE,LIMA,6,1
CESAR VALLEJO,PUNO,6,0
LIDER,PUNO,6,0
JULIO RAMON RIBEYRO,LIMA,6,1
FE Y ALEGRIA 32,LIMA,6,2
PERUANO SUIZO,LIMA,6,2
COLEGIO GENES,LIMA,6,1
SAN IGNACIO DE LOYOLA,LIMA,6,2
MONITOR HUASCAR,LIMA,6,1
BLAS PASCAL,CALLAO,6,2
0026 AICHI NAGOYA,LIMA,6,0
DANIEL ALOMIA ROBLES,LIMA,6,1
NACIONES UNIDAS,LIMA,6,0
COLEGIO ADVENTISTA DEL TITICACA,PUNO,6,0
CRAMER,PUNO,6,1
MATEMÁTICO CATÓLICO SAN JUAN,LIMA,6,0
JOSE ANTONIO ENCINAS,LIMA,6,1
COLEGIO CLAUDIO GALENO,PUNO,6,0
INGENIEROS UNI,LIMA,6,1
COAR AMAZONAS,AMAZONAS,6,0
FE Y ALEGRÍA 32,LIMA,6,1
ESTHER FESTINI DE RAMOS OCAMPO,LIMA,6,0
TRILCE PRO,LIMA,6,2
SAN BENITO DE PALERMO,CALLAO,6,1
EL BUEN PASTOR,LIMA,6,0
UNIMASTER,LIMA,6,4
DIOS ES AMOR,LIMA,6,2
GEUNI,LIMA,6,3
LA PONTIFICIA,LIMA,6,2
MIXTO LA MOLINA 1278,LIMA,6,1
TRILCE ROMA,LIMA,6,1
SAGRADOS CORAZONES 3710,LIMA,6,1
NUESTRA SEÑORA DEL SAGRADO CORAZÓN DE JESÚS,ANCASH,6,1
VICTOR ANDRES BELAUNDE,LIMA,6,0
COLEGIO DE CIENCIAS BUEN PASTOR,PUNO,6,1
COLEGIO MAYOR SISTEMA SAN MARCOS,LIMA,6,2
MANUEL GONZÁLEZ PRADA,LIMA,6,0
COAR ANCASH,ANCASH,6,0
JESUS OBRERO,LIMA,7,3
SAN CARLOS,LIMA,7,2
SAN MARCOS DEL SUR,LIMA,7,1
CADILLO,LIMA,7,1
NICOLÁS COPÉRNICO,LIMA,7,2
LA SORBONA,LIMA,7,2
CARLOS WIESSE,LIMA,7,2
PAMER,JUNIN,7,1
BARTON,LIMA,7,1
SAN IGNACIO DE LOYOLA,PUNO,7,2
COLEGIO TRILCE BREÑA,LIMA,7,0
BERTOLT BRECHT,LIMA,7,0
SAN JUAN BOSCO,LIMA,7,1
SAN JUAN DE LA LIBERTAD,AMAZONAS,7,1
NUESTRA SEÑORA DE MONTSERRAT,LIMA,7,1
LUMBRERAS,LIMA,7,0
INGENIERIA,LIMA,7,0
JUVENTUD CIENTÍFICA,LIMA,7,0
HONORES,LIMA,7,2
MERCEDES CABELLO DE CARBONERA,LIMA,7,1
TELESFORO CATACORA,LIMA,7,1
JUAN INGUNZA VALDIVIA,CALLAO,7,1
THALES,LIMA,7,1
SANTO TOMÁS DE AQUINO DE LOS JARDINES,LIMA,7,4
LA SALLE,PUNO,7,2
LA SALLE,APURIMAC,7,1
SAN JUAN BAUTISTA,LIMA,7,1
LICEO SAN AGUSTIN,LIMA,7,0
BLAISE PASCAL,LIMA,7,2
TRILCE,CALLAO,7,2
VIRGEN DEL ROSARIO,LIMA,7,2
JEAN PIAGET,AYACUCHO,7,2
INCA GARCILASO DE LA VEGA,LIMA,7,1
LU SIN,LIMA,7,1
JUAN GUERRERO QUIMPER,LIMA,7,1
TRILCE COMAS,LIMA,7,0
NUESTRA SEÑORA DE LA MERCED,LIMA,7,1
MARISCAL CÁCERES,AYACUCHO,7,0
SAN JUAN BAUTISTA DE LA SALLE,LIMA,7,0
SACO OLIVEROS,LIMA,439,108
TRILCE,LIMA,329,81
PAMER,LIMA,80,19
PROLOG,LIMA,70,11
TECHNOLOGY SCHOOLS,LIMA,46,9
INNOVA SCHOOLS,LIMA,41,4
JUAN PABLO PEREGRINO,LIMA,40,5
NUESTRA SEÑORA DE MONSERRAT,LIMA,39,4
SACO OLIVEROS,CALLAO,36,5
LA SAGRADA FAMILIA,LIMA,26,3
TRILCE LOS OLIVOS,LIMA,26,7
ALBERT EINSTEIN,ANCASH,24,2
CLAUDIO GALENO,PUNO,24,8
LICEO SANTO DOMINGO,LIMA,22,3
NUESTRA SEÑORA DE COPACABANA,LIMA,20,4
CRUZ SACO,LIMA,20,2
LEONARD EULER,LIMA,18,1
NUESTRA SEÑORA DE GUADALUPE,LIMA,18,1
COLEGIO HORACIO ZEBALLOS GAMEZ,PUNO,17,0
SAN ANTONIO DE PADUA,LIMA,16,4
JAVIER HERAUD,LIMA,15,1
EL NAZARENO,LIMA,15,6
SANTO DOMINGO DE GUZMÁN,LIMA,15,3
ALFONSO UGARTE,LIMA,15,1
SAN VICENTE FERRER,LIMA,15,5
ALFREDO REBAZA ACOSTA DE LOS JAZMINES,CALLAO,10,3
SAN AGUSTIN,LIMA,10,1
LOS JAZMINES DEL NARANJAL,LIMA,10,3
JORGE BASADRE GROHMANN,LIMA,10,1
MONSEÑOR FIDEL OLIVAS ESCUDERO,ANCASH,9,2
DIVINO MAESTRO DE PRO,LIMA,9,1
RAMIRO PRIALE PRIALE,LIMA,9,3
FE Y ALEGRÍA 10,LIMA,9,4
CERVANTES SCHOOL,LIMA,9,0
JOHN NASH,LIMA,9,2
RICARDO BENTIN,LIMA,9,2
SAN PIO X,LIMA,9,3
SANTO DOMINGO DE GUZMAN,LIMA,9,1
SANTO DOMINGO SAVIO,LIMA,9,2
ROBERT LETOURNEAU,LIMA,9,2
LUSIN,LIMA,9,0
BH SCHOOL,LIMA,9,2
CYBERNET,AYACUCHO,9,2
PALMAS REALES,LIMA,9,1
MONSERRAT,LIMA,9,3
JUANA ALARCO DE DAMMERT,LIMA,9,2
JORGE BASADRE,LAMBAYEQUE,9,3
JESUS EL BUEN PASTOR,LIMA,9,1
TRILCE MARSANO,LIMA,9,4
RICARDO PALMA,LIMA,14,2
GENES,LIMA,13,1
TRILCE,JUNIN,13,3
TRINOMIO,PUNO,13,5
JOSE MARIA ARGUEDAS,LIMA,13,3
ALFRED NOBEL,LIMA,13,3
JOSE ANTONIO ENCINAS,PUNO,12,0
SAN ISIDRO,LIMA,12,2
WILLIAM SHAKESPEARE,LIMA,12,4
JOSÉ MARÍA ARGUEDAS,LIMA,12,1
PASCUAL SACO OLIVEROS,LIMA,12,2
PITAGORAS,LIMA,12,1
JUAN ESPINOZA MEDRANO,APURIMAC,12,4
VIRGEN DE GUADALUPE,LIMA,11,2
ALFREDO REBAZA ACOSTA,LIMA,11,2
LOGICAL,LIMA,11,2
EDELMIRA DEL PANDO,LIMA,11,2
TECHNOLOGY SCHOOL,LIMA,11,1
ANTENOR ORREGO ESPINOZA,LIMA,11,2
LOS INGENIEROS,LIMA,11,0
SANTO DOMINGO DE JICAMARCA,LIMA,11,0
B.GROUP,CALLAO,8,1
COAR LIMA PROVINCIAS,LIMA,8,2
PROLOG,ICA,8,2
GENES LOS OLIVOS,LIMA,8,2
TRILCE BREÑA,LIMA,8,1
SAN PÍO X,LIMA,8,4
SAGRADO CORAZÓN DE JESÚS,LIMA,8,0
3721 SANTA ROSA,LIMA,8,0
TRILCE CHORRILLOS,LIMA,8,2
INTERNACIONAL ELIM,LIMA,8,2
NICOLAS COPERNICO,LIMA,8,2
DEUNI,LIMA,8,3
PITÁGORAS,LIMA,8,3
STAR,LIMA,8,0
EL AMERICANO,LIMA,8,1
COLEGIO MAYOR SECUNDARIO PRESIDENTE DEL PERÚ,LIMA,8,2
VICTOR MORON MUÑOZ,LIMA,8,1
COLEGIO SACO OLIVEROS,LIMA,8,1
NUESTRA SEÑORA DE FATIMA,LIMA,8,1
